date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:17	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:16%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/parth-gupta.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/parth-gupta.16a.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:19	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:17%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/patricia-ouyang.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/patricia-ouyang.16c.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:19%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/pranad-reddy.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/pranad-reddy.16e.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:21	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:20%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/rahul-devarapalli.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/rahul-devarapalli.170.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:22	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:21%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/richard-zhu.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/richard-zhu.172.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:24	208103/208103	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:22%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/robert-lin.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/robert-lin.174.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:24%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/rohan-dsouza.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/rohan-dsouza.175.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:26	208083/208083	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:25%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/roy-zhou.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/roy-zhou.177.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:27	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:26%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/ryan-chao.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/ryan-chao.178.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:27%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sahil-morchi.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sahil-morchi.17a.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:28%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sai-kapuluru.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sai-kapuluru.17c.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:30	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:29%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sameer-saptarshi.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sameer-saptarshi.17e.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:31	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:30%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/samuel-taplin.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/samuel-taplin.180.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:31%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sarina-sabouri.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sarina-sabouri.182.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:33	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:32%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sean-he.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sean-he.184.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:33%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sean-sananikone.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sean-sananikone.186.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:34%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/selina-wu.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/selina-wu.188.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:36	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:35%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/serena-zhang.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/serena-zhang.18a.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:37	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:36%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/shifa-sabaat.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/shifa-sabaat.18c.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:38	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:37%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sophia-xiao.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sophia-xiao.18e.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:39	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:38%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sreevidya-ganga.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/sreevidya-ganga.190.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:40%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/steven-chen.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/steven-chen.192.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:41%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/tim-tu.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/tim-tu.194.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:42%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/todd-yu.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/todd-yu.196.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:42%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/uma-unni.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/uma-unni.198.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:44	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:43%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/vanshaj-singhania.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/vanshaj-singhania.19a.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:46%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/vivian-lu.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/vivian-lu.19c.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:13:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2011:13:47%20GMT	https://github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/yersultan-sapar.jpg	E:/My%20Websites/cs61a/github.com/Cal-CS-61A-Staff/staff-images/raw/master/fa20/yersultan-sapar.19e.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/tutors.html)
19:14:21	279749/279749	---M--	200	added ('OK')	application/pdf	etag:%22444c5-5b8418f4b1200%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa20/mt2/61a-fa20-mt2.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa20/mt2/61a-fa20-mt2.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:14:58	470756/470756	---M--	200	added ('OK')	application/pdf	etag:%2272ee4-5b8418f4b1200%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa20/mt1/61a-fa20-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa20/mt1/61a-fa20-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:09	682566/682566	---M--	200	added ('OK')	application/pdf	etag:%22a6a46-5b8418f4b1200%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa20/final/61a-fa20-final.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa20/final/61a-fa20-final.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:11	208461/208461	---M--	200	added ('OK')	application/pdf	etag:%2232e4d-5b8418e663040%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp20/mt1/61a-sp20-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp20/mt1/61a-sp20-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:12	215645/215645	---M--	200	added ('OK')	application/pdf	etag:%2234a5d-5b841908b8140%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp20/mt1/61a-sp20-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp20/mt1/61a-sp20-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:27	254135/254135	---M--	200	added ('OK')	application/pdf	etag:%223e0b7-5b8418c6ea600%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/assets/pdfs/61a-sp20-final.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/assets/pdfs/61a-sp20-final.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:34	240813/240813	---M--	200	added ('OK')	application/pdf	etag:%223acad-5b8418c6ea600%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/assets/pdfs/61a-sp20-final-solution.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/assets/pdfs/61a-sp20-final-solution.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:38	182353/182353	---M--	200	added ('OK')	application/pdf	etag:%222c851-5b8418e0aa2c0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/mt1/61a-fa19-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/mt1/61a-fa19-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:50	188489/188489	---M--	200	added ('OK')	application/pdf	etag:%222e049-5b84190116f40%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/mt1/61a-fa19-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/mt1/61a-fa19-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:55	211602/211602	---M--	200	added ('OK')	application/pdf	etag:%2233a92-5b8418e292740%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:15:59	216781/216781	---M--	200	added ('OK')	application/pdf	etag:%2234ecd-5b841903f3600%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:05	216364/216364	---M--	200	added ('OK')	application/pdf	etag:%2234d2c-5b8418dfb6080%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/final/61a-fa19-final.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/final/61a-fa19-final.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:08	223694/223694	---M--	200	added ('OK')	application/pdf	etag:%22369ce-5b8419020b180%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/final/61a-fa19-final_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/final/61a-fa19-final_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:13	248804/248804	---M--	200	added ('OK')	application/pdf	etag:%223cbe4-5b8418f78d8c0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/su19/mt/61a-su19-mt.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/su19/mt/61a-su19-mt.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:17	240210/240210	---M--	200	added ('OK')	application/pdf	etag:%223aa52-5b8418f699680%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/su19/final/61a-su19-final.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/su19/final/61a-su19-final.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:22	188651/188651	---M--	200	added ('OK')	application/pdf	etag:%222e0eb-5b8418e56ee00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp19/mt1/61a-sp19-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp19/mt1/61a-sp19-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:27	193784/193784	---M--	200	added ('OK')	application/pdf	etag:%222f4f8-5b841906cfcc0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp19/mt1/61a-sp19-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp19/mt1/61a-sp19-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:36	2091275/2091275	---M--	200	added ('OK')	application/zip	etag:%221fe90b-5b8418f4b1200%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/su20/mt1/61a-su20-mt1.zip	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/su20/mt1/61a-su20-mt1.zip	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:40	195239/195239	---M--	200	added ('OK')	application/pdf	etag:%222faa7-5b8418ddcdc00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa18/mt1/61a-fa18-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa18/mt1/61a-fa18-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:40	200525/200525	---M--	200	added ('OK')	application/pdf	etag:%2230f4d-5b84190022d00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa18/mt1/61a-fa18-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa18/mt1/61a-fa18-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:16:56	239076/239076	---M--	200	added ('OK')	application/pdf	etag:%223a5e4-5b84190116f40%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa18/mt2/61a-fa18-mt2_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa18/mt2/61a-fa18-mt2_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:03	232505/232505	---M--	200	added ('OK')	application/pdf	etag:%2238c39-5b8418dec1e40%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa18/mt2/61a-fa18-mt2.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa18/mt2/61a-fa18-mt2.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:05	219722/219722	---M--	200	added ('OK')	application/pdf	etag:%2235a4a-5b84190022d00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa18/final/61a-fa18-final_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa18/final/61a-fa18-final_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:09	177575/177575	---M--	200	added ('OK')	application/pdf	etag:%222b5a7-5b8418e292740%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp18/mt1/61a-sp18-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp18/mt1/61a-sp18-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:13	183017/183017	---M--	200	added ('OK')	application/pdf	etag:%222cae9-5b841905dba80%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp18/mt1/61a-sp18-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp18/mt1/61a-sp18-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:14	246466/246466	---M--	200	added ('OK')	application/pdf	etag:%223c2c2-5b8418e47abc0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp18/mt2/61a-sp18-mt2.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp18/mt2/61a-sp18-mt2.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:18	251427/251427	---M--	200	added ('OK')	application/pdf	etag:%223d623-5b841906cfcc0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp18/mt2/61a-sp18-mt2_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp18/mt2/61a-sp18-mt2_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:22	251527/251527	---M--	200	added ('OK')	application/pdf	etag:%223d687-5b841904e7840%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp18/final/61a-sp18-final_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp18/final/61a-sp18-final_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:22	179524/179524	---M--	200	added ('OK')	application/pdf	etag:%222bd44-5b8418ddcdc00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa16/mt1/61a-fa16-mt1.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa16/mt1/61a-fa16-mt1.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:26	184026/184026	---M--	200	added ('OK')	application/pdf	etag:%222ceda-5b8418ff2eac0%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa16/mt1/61a-fa16-mt1_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa16/mt1/61a-fa16-mt1_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:26	202771/202771	---M--	200	added ('OK')	application/pdf	etag:%2231813-5b8418ddcdc00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa16/mt2/61a-fa16-mt2.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa16/mt2/61a-fa16-mt2.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:33	4881973/4881973	---M--	200	added ('OK')	application/zip	etag:%224a7e35-5b8418d62ca00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/su20/mt/61a-su20-mt.zip	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/su20/mt/61a-su20-mt.zip	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:36	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:09%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa20/final/61a-fa20-final_sol.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa20/final/61a-fa20-final_sol.1c4.delayed	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:36	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:09%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/final/61a-fa19-final_sol.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/final/61a-fa19-final_sol.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:36	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:10%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/su19/final/61a-su19-final_sol.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/su19/final/61a-su19-final_sol.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:37	207388/207388	---M--	200	added ('OK')	application/pdf	etag:%2232a1c-5b84190022d00%22	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa16/mt2/61a-fa16-mt2_tagged.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa16/mt2/61a-fa16-mt2_tagged.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:10%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa20/mt2/61a-fa20-mt2_sol.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa20/mt2/61a-fa20-mt2_sol.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:10%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/sp20/mt2/61a-sp20-mt2-solution.zip	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/sp20/mt2/61a-sp20-mt2-solution.zip	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
19:17:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2011:17:11%20GMT	https://inst.eecs.berkeley.edu/~cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2_sol.pdf	E:/My%20Websites/cs61a/inst.eecs.berkeley.edu/_cs61a/fa20/exam/fa19/mt2/61a-fa19-mt2_sol.pdf	(from https://inst.eecs.berkeley.edu/~cs61a/fa20/resources.html)
